Date SP8;Title;Slide No;Series;X..pixel.;Y..pixel.;Z..pixel.;Ch0..tot.Signal.intensity.;Ch1..tot.Signal.intensity.;Ch2..tot.Signal.intensity.;Ratio.Ch1.2;Ratio.Ch0.2;Ratio.Ch0.1;Treatment;Feeding
19.01.2021;126/8 MV Negative Control;72a;14;256;256;22;2.92E+07;8.41E+06;1.88E+07;4.47E-01;1.55E+00;3.47E+00;No Fluorophore;No Feed
19.01.2021;126/8 MV Negative Control;72a;15;256;256;19;2.55E+07;7.71E+06;2.19E+07;3.52E-01;1.16E+00;3.31E+00;No Fluorophore;No Feed
19.01.2021;126/8 MV Negative Control;72a;16;256;256;19;2.50E+07;7.90E+06;1.97E+07;4.01E-01;1.27E+00;3.16E+00;No Fluorophore;No Feed
19.01.2021;126/8 MV Negative Control;72a;17;256;256;20;2.93E+07;7.82E+06;2.36E+07;3.31E-01;1.24E+00;3.75E+00;No Fluorophore;No Feed
19.01.2021;126/8 MV Negative Control;72a;18;256;256;20;2.83E+07;7.89E+06;2.15E+07;3.67E-01;1.32E+00;3.59E+00;No Fluorophore;No Feed
19.01.2021;126/8 MV Negative Control;72a;19;256;256;18;2.20E+07;6.08E+06;1.40E+07;4.34E-01;1.57E+00;3.62E+00;No Fluorophore;No Feed
19.01.2021;126/8 MV Negative Control;72a;20;256;256;18;2.12E+07;6.21E+06;1.32E+07;4.70E-01;1.61E+00;3.41E+00;No Fluorophore;No Feed
19.01.2021;126/8 MV Negative Control;72a;21;256;256;21;1.72E+07;4.88E+06;1.13E+07;4.32E-01;1.52E+00;3.52E+00;No Fluorophore;No Feed
19.01.2021;126/8 MV Negative Control;72a;22;256;256;21;1.69E+07;4.92E+06;1.06E+07;4.64E-01;1.59E+00;3.43E+00;No Fluorophore;No Feed
19.01.2021;126/8 MV Negative Control;72a;23;256;256;22;2.71E+07;7.57E+06;2.46E+07;3.08E-01;1.10E+00;3.58E+00;No Fluorophore;No Feed
19.01.2021;126/8 MV Negative Control;72a;24;256;256;22;2.72E+07;7.80E+06;2.17E+07;3.59E-01;1.25E+00;3.49E+00;No Fluorophore;No Feed
19.01.2021;126/8 MV Negative Control;72a;25;256;256;19;2.79E+07;9.07E+06;1.75E+07;5.18E-01;1.59E+00;3.08E+00;No Fluorophore;No Feed
19.01.2021;126/8 MV Negative Control;72a;26;256;256;19;2.76E+07;9.33E+06;1.63E+07;5.72E-01;1.69E+00;2.96E+00;No Fluorophore;No Feed
19.01.2021;126/8 MV Negative Control;72a;27;256;256;17;2.38E+07;5.65E+06;1.65E+07;3.42E-01;1.44E+00;4.21E+00;No Fluorophore;No Feed
19.01.2021;126/8 MV Negative Control;72a;28;256;256;17;2.36E+07;5.73E+06;1.55E+07;3.70E-01;1.52E+00;4.12E+00;No Fluorophore;No Feed
19.01.2021;126/8 MV Negative Control;72a;29;256;256;18;2.70E+07;5.76E+06;1.78E+07;3.24E-01;1.52E+00;4.69E+00;No Fluorophore;No Feed
19.01.2021;126/8 MV Negative Control;72a;30;256;256;18;2.64E+07;5.97E+06;1.69E+07;3.53E-01;1.56E+00;4.42E+00;No Fluorophore;No Feed
19.01.2021;126/8 MV Negative Control;72a;31;256;256;22;2.73E+07;6.24E+06;2.15E+07;2.90E-01;1.27E+00;4.38E+00;No Fluorophore;No Feed
19.01.2021;126/8 MV Negative Control;72a;32;256;256;22;2.72E+07;6.43E+06;1.84E+07;3.49E-01;1.48E+00;4.23E+00;No Fluorophore;No Feed
19.01.2021;126/8 MV Negative Control;72a;33;256;256;17;2.42E+07;5.49E+06;1.74E+07;3.16E-01;1.39E+00;4.41E+00;No Fluorophore;No Feed
19.01.2021;126/8 MV Negative Control;72a;34;256;256;17;2.44E+07;5.62E+06;1.66E+07;3.39E-01;1.47E+00;4.34E+00;No Fluorophore;No Feed
19.01.2021;126/8 MV Negative Control;72a;35;256;256;22;3.04E+07;6.85E+06;2.31E+07;2.97E-01;1.32E+00;4.44E+00;No Fluorophore;No Feed
19.01.2021;126/8 MV Negative Control;72a;36;256;256;22;3.05E+07;6.74E+06;2.13E+07;3.16E-01;1.43E+00;4.53E+00;No Fluorophore;No Feed
19.01.2021;126/8 MV Negative Control;72a;37;256;256;22;3.04E+07;5.82E+06;1.91E+07;3.05E-01;1.59E+00;5.22E+00;No Fluorophore;No Feed
19.01.2021;126/8 MV Negative Control;72a;38;256;256;22;2.97E+07;5.92E+06;1.74E+07;3.40E-01;1.71E+00;5.02E+00;No Fluorophore;No Feed
19.01.2021;126/8 MV Negative Control;72a;39;256;256;11;2.16E+07;2.84E+06;1.32E+07;2.15E-01;1.64E+00;7.61E+00;No Fluorophore;No Feed
19.01.2021;126/8 MV Negative Control;72a;40;256;256;11;2.12E+07;2.91E+06;1.18E+07;2.47E-01;1.80E+00;7.29E+00;No Fluorophore;No Feed
19.01.2021;126/8 MV Negative Control;72a;41;256;256;21;2.39E+07;6.11E+06;1.94E+07;3.15E-01;1.23E+00;3.91E+00;No Fluorophore;No Feed
19.01.2021;126/8 MV Negative Control;72a;42;256;256;21;2.29E+07;6.30E+06;1.77E+07;3.56E-01;1.29E+00;3.63E+00;No Fluorophore;No Feed
19.01.2021;126/8 MV Negative Prop-Tyr;72b;3;256;256;34;2.48E+07;5.21E+06;3.04E+07;1.71E-01;8.16E-01;4.76E+00;No Fluorophore;Prop-Tyr
19.01.2021;126/8 MV Negative Prop-Tyr;72b;4;256;256;34;24600000;5270000;25900000;2.03E-01;9.50E-01;4.67E+00;No Fluorophore;Prop-Tyr
