Date SP8;Title;Slide No;Series;X..pixel.;Y..pixel.;Z..pixel.;Ch0..tot.Signal.intensity.;Ch1..tot.Signal.intensity.;Ch2..tot.Signal.intensity.;Ratio.Ch1.2;Ratio.Ch0.2;Ratio.Ch0.1;Treatment;Feeding
09.10.2020;371-1 A405+BODI Control;5a;16;256;256;31;4.36E+07;5.31E+06;1.46E+07;0.36369863;2.98630137;8.210922787;A405+BODIPY;No Feed
09.10.2020;371-1 A405+BODI Control;5a;17;256;256;31;4.05E+07;5.49E+06;1.09E+07;0.503669725;3.71559633;7.37704918;A405+BODIPY;No Feed
09.10.2020;371-1 A405+BODI Control;5a;18;256;256;38;8.21E+07;9.96E+06;2.44E+07;0.408196721;3.364754098;8.242971888;A405+BODIPY;No Feed
09.10.2020;371-1 A405+BODI Control;5a;19;256;256;38;7.60E+07;9.99E+06;1.74E+07;0.574137931;4.367816092;7.607607608;A405+BODIPY;No Feed
09.10.2020;371-1 A405+BODI Control;5a;20;256;256;40;6.70E+07;8.50E+06;3.35E+07;0.253731343;2;7.882352941;A405+BODIPY;No Feed
09.10.2020;371-1 A405+BODI Control;5a;21;256;256;40;6.57E+07;8.69E+06;2.39E+07;0.363598326;2.748953975;7.560414269;A405+BODIPY;No Feed
09.10.2020;371-1 A405+BODI Control;5a;22;256;256;37;6.83E+07;6.91E+06;2.29E+07;0.301746725;2.982532751;9.88422576;A405+BODIPY;No Feed
09.10.2020;371-1 A405+BODI Control;5a;23;256;256;37;6.17E+07;6.93E+06;1.59E+07;0.435849057;3.880503145;8.903318903;A405+BODIPY;No Feed
09.10.2020;371-1 A405+BODI Control;5a;24;256;256;33;7.11E+07;6.89E+06;2.72E+07;0.253308824;2.613970588;10.31930334;A405+BODIPY;No Feed
09.10.2020;371-1 A405+BODI Control;5a;25;256;256;33;6.69E+07;7.20E+06;1.90E+07;0.378947368;3.521052632;9.291666667;A405+BODIPY;No Feed
16.11.2020;371-1 A405+BODI Control;5a bis;1;256;256;29;7.01E+07;5.88E+06;1.68E+07;0.35;4.172619048;11.92176871;A405+BODIPY;No Feed
16.11.2020;371-1 A405+BODI Control;5a bis;2;256;256;29;6.74E+07;6.02E+06;1.21E+07;0.497520661;5.570247934;11.19601329;A405+BODIPY;No Feed
16.11.2020;371-1 A405+BODI Control;5a bis;3;256;256;34;8.18E+07;6.74E+06;2.54E+07;0.265354331;3.220472441;12.13649852;A405+BODIPY;No Feed
16.11.2020;371-1 A405+BODI Control;5a bis;4;256;256;34;7.74E+07;6.84E+06;1.60E+07;0.4275;4.8375;11.31578947;A405+BODIPY;No Feed
16.11.2020;371-1 A405+BODI Control;5a bis;5;256;256;33;7.11E+07;7.21E+06;2.71E+07;0.266051661;2.623616236;9.861303745;A405+BODIPY;No Feed
16.11.2020;371-1 A405+BODI Control;5a bis;6;256;256;33;6.73E+07;7.28E+06;1.86E+07;0.391397849;3.61827957;9.244505495;A405+BODIPY;No Feed
16.11.2020;371-1 A405+BODI Control;5a bis;7;256;256;28;6.35E+07;7.44E+06;3.62E+07;0.205524862;1.754143646;8.534946237;A405+BODIPY;No Feed
16.11.2020;371-1 A405+BODI Control;5a bis;8;256;256;28;5.92E+07;7.43E+06;2.13E+07;0.348826291;2.779342723;7.96769852;A405+BODIPY;No Feed
16.11.2020;371-1 A405+BODI Control;5a bis;9;256;256;29;9.70E+07;8.40E+06;3.79E+07;0.221635884;2.559366755;11.54761905;A405+BODIPY;No Feed
16.11.2020;371-1 A405+BODI Control;5a bis;10;256;256;29;9.41E+07;8.63E+06;2.32E+07;0.371982759;4.056034483;10.90382387;A405+BODIPY;No Feed
16.11.2020;371-1 A405+BODI Control;5a bis;11;256;256;27;6.78E+07;6.67E+06;2.13E+07;0.31314554;3.183098592;10.16491754;A405+BODIPY;No Feed
16.11.2020;371-1 A405+BODI Control;5a bis;12;256;256;27;6.53E+07;6.78E+06;1.52E+07;0.446052632;4.296052632;9.631268437;A405+BODIPY;No Feed
16.11.2020;371-1 A405+BODI Control;5a bis;13;256;256;31;7.62E+07;7.20E+06;2.94E+07;0.244897959;2.591836735;10.58333333;A405+BODIPY;No Feed
16.11.2020;371-1 A405+BODI Control;5a bis;14;256;256;31;7.27E+07;7.37E+06;1.88E+07;0.392021277;3.867021277;9.86431479;A405+BODIPY;No Feed
16.11.2020;371-1 A405+BODI Control;5a bis;15;256;256;34;6.87E+07;6.73E+06;2.29E+07;0.293886463;3;10.20802377;A405+BODIPY;No Feed
16.11.2020;371-1 A405+BODI Control;5a bis;16;256;256;34;7.15E+07;6.72E+06;1.57E+07;0.428025478;4.554140127;10.63988095;A405+BODIPY;No Feed
16.11.2020;371-1 A405+BODI Control;5a bis;17;256;256;28;6.85E+07;6.62E+06;1.56E+07;0.424358974;4.391025641;10.34743202;A405+BODIPY;No Feed
16.11.2020;371-1 A405+BODI Control;5a bis;18;256;256;28;6.67E+07;6.57E+06;1.20E+07;0.5475;5.558333333;10.152207;A405+BODIPY;No Feed
